batch_num,cell_idx,cell_type,gene,cosine_distance,p_value,null_mean,null_std,n_null_samples,n_tokens
10,1351,L6b glutamatergic cortical neuron,SHANK3,0.015767395,0.1935483870967742,0.012193624,0.015202539,30,2048
10,1352,oligodendrocyte precursor cell,CADM2,5.543232e-06,1.0,0.0011269748,0.00095738727,30,1234
10,1352,oligodendrocyte precursor cell,NRXN1,1.6212463e-05,1.0,0.0015991966,0.001382735,30,1234
10,1352,oligodendrocyte precursor cell,NLGN1,6.0737133e-05,1.0,0.0015394449,0.0012532698,30,1234
10,1352,oligodendrocyte precursor cell,TCF4,0.0002014041,0.9032258064516129,0.0013128142,0.0010938692,30,1234
10,1352,oligodendrocyte precursor cell,MAPT,0.0004133582,0.7419354838709677,0.0015782138,0.0011206963,30,1234
10,1352,oligodendrocyte precursor cell,SCN1A,0.00041878223,0.8064516129032258,0.0016251167,0.0011115223,30,1234
10,1352,oligodendrocyte precursor cell,FOXO3,0.0011534691,0.5161290322580645,0.0011949857,0.0009917641,30,1234
10,1352,oligodendrocyte precursor cell,HOMER1,0.0017095208,0.5161290322580645,0.0015142341,0.0009778544,30,1234
10,1352,oligodendrocyte precursor cell,SHANK3,0.0030959249,0.0967741935483871,0.00165084,0.0011472419,30,1234
10,1353,L2/3-6 intratelencephalic projecting glutamatergic neuron,HOMER1,0.00019234419,0.967741935483871,0.0031505127,0.0050163395,30,2048
10,1353,L2/3-6 intratelencephalic projecting glutamatergic neuron,BDNF,0.004473865,0.25806451612903225,0.002784588,0.0023033416,30,2048
10,1354,pvalb GABAergic cortical interneuron,SHANK3,0.0021874309,0.25806451612903225,0.0014024158,0.00080236694,30,2048
10,1355,L2/3-6 intratelencephalic projecting glutamatergic neuron,HOMER1,0.055419087,0.45161290322580644,0.04412334,0.019524794,30,2048
10,1355,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.058493257,0.03225806451612903,0.041744687,0.020553246,30,2048
10,1356,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.00033015013,0.9032258064516129,0.0007272462,0.00025588254,30,2048
10,1357,L2/3-6 intratelencephalic projecting glutamatergic neuron,CREB1,0.0004941821,0.9354838709677419,0.0015344381,0.0008583603,30,2048
10,1358,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.0003516674,0.8387096774193549,0.0008501967,0.0004937065,30,2048
10,1359,L2/3-6 intratelencephalic projecting glutamatergic neuron,HOMER1,0.00014382601,0.967741935483871,0.00095502735,0.0004064592,30,2048
10,1359,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.0009806752,0.4838709677419355,0.000755171,0.0004291937,30,2048
10,1359,L2/3-6 intratelencephalic projecting glutamatergic neuron,FMR1,0.00044995546,0.6774193548387096,0.0008005361,0.00039526037,30,2048
10,1360,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.0007356405,0.6129032258064516,0.000783515,0.00058293965,30,2048
10,1360,L2/3-6 intratelencephalic projecting glutamatergic neuron,FMR1,0.00012212992,1.0,0.0010312875,0.0017466686,30,2048
10,1360,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.00025498867,0.7741935483870968,0.0007044832,0.0003843688,30,2048
10,1361,sst GABAergic cortical interneuron,CAMK2A,0.0003068447,0.9032258064516129,0.055348657,0.038869977,30,2048
10,1361,sst GABAergic cortical interneuron,HOMER1,0.0005778074,0.7419354838709677,0.05465455,0.03844302,30,2048
10,1361,sst GABAergic cortical interneuron,SHANK3,0.08384806,0.06451612903225806,0.042830117,0.03983604,30,2048
10,1362,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.060367465,0.12903225806451613,0.0527593,0.013426789,30,2048
10,1362,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.06000215,0.22580645161290322,0.0560415,0.005619226,30,2048
10,1362,L2/3-6 intratelencephalic projecting glutamatergic neuron,BDNF,0.05325824,0.8064516129032258,0.054857865,0.010557474,30,2048
10,1363,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.09381324,0.7096774193548387,0.08893362,0.023837743,30,2048
10,1363,L2/3-6 intratelencephalic projecting glutamatergic neuron,BDNF,0.09559804,0.5483870967741935,0.086354606,0.02748723,30,2048
10,1364,sst GABAergic cortical interneuron,CADM2,3.4332275e-05,1.0,0.018253393,0.0045266245,30,1696
10,1364,sst GABAergic cortical interneuron,NRXN1,0.00023186207,0.967741935483871,0.020247336,0.010430859,30,1696
10,1364,sst GABAergic cortical interneuron,NLGN1,0.03767425,0.06451612903225806,0.019546907,0.009113527,30,1696
10,1364,sst GABAergic cortical interneuron,NEGR1,0.020804286,0.12903225806451613,0.018936167,0.0035660882,30,1696
10,1364,sst GABAergic cortical interneuron,TCF4,0.02066964,0.1935483870967742,0.017675238,0.0058861985,30,1696
10,1364,sst GABAergic cortical interneuron,MEF2C,0.021140873,0.06451612903225806,0.019401355,0.00067774433,30,1696
10,1364,sst GABAergic cortical interneuron,GRIN2B,0.021601558,0.03225806451612903,0.01881361,0.0036497284,30,1696
10,1364,sst GABAergic cortical interneuron,MAPT,0.018828094,0.8387096774193549,0.019533778,0.0007579424,30,1696
10,1364,sst GABAergic cortical interneuron,SCN1A,0.01924485,0.5483870967741935,0.01808507,0.0048490376,30,1696
10,1364,sst GABAergic cortical interneuron,FOXO3,0.019104242,0.6129032258064516,0.018089093,0.004824319,30,1696
10,1364,sst GABAergic cortical interneuron,FMR1,0.020439267,0.12903225806451613,0.018763702,0.0035586385,30,1696
10,1365,L2/3-6 intratelencephalic projecting glutamatergic neuron,CREB1,0.00028771162,0.8387096774193549,0.0009770036,0.00087830005,30,2048
10,1365,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.00013405085,0.967741935483871,0.00079475046,0.00053862564,30,2048
10,1365,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.000410676,0.6451612903225806,0.0009162883,0.0013776083,30,2048
10,1366,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.0625844,0.12903225806451613,0.054512303,0.0078455005,30,2048
10,1367,L2/3-6 intratelencephalic projecting glutamatergic neuron,HOMER1,0.0003270507,0.9354838709677419,0.0011036257,0.00058550085,30,2048
10,1367,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.0014349818,0.22580645161290322,0.0010455191,0.0007007396,30,2048
10,1367,L2/3-6 intratelencephalic projecting glutamatergic neuron,FMR1,0.0008241534,0.45161290322580644,0.0009227634,0.00052764,30,2048
10,1367,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.0014848113,0.16129032258064516,0.0009068946,0.00047664344,30,2048
10,1368,L2/3-6 intratelencephalic projecting glutamatergic neuron,HOMER1,0.0005199313,0.7741935483870968,0.00085202657,0.00041158643,30,2048
10,1368,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.0009922981,0.25806451612903225,0.00074771047,0.00037546168,30,2048
10,1368,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.00090676546,0.3548387096774194,0.0006547451,0.0003877375,30,2048
10,1369,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.0046381354,0.4838709677419355,0.0037209212,0.0022947253,30,2048
10,1369,L2/3-6 intratelencephalic projecting glutamatergic neuron,FMR1,0.00034672022,0.7096774193548387,0.0030098457,0.0025834665,30,2048
10,1371,chandelier pvalb GABAergic cortical interneuron,HOMER1,0.0007457733,0.8387096774193549,0.0020650288,0.002076681,30,2048
10,1372,L2/3-6 intratelencephalic projecting glutamatergic neuron,HOMER1,0.00062823296,0.9032258064516129,0.017662847,0.0076658702,30,2048
