batch_num,cell_idx,cell_type,gene,cosine_distance,p_value,null_mean,null_std,n_null_samples,n_tokens
7,901,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.0008802414,0.4838709677419355,0.00070132216,0.00033774917,30,2048
7,901,L2/3-6 intratelencephalic projecting glutamatergic neuron,FMR1,0.00022804737,0.8709677419354839,0.0005938927,0.0003322417,30,2048
7,901,L2/3-6 intratelencephalic projecting glutamatergic neuron,BDNF,0.00088882446,0.3548387096774194,0.00063519477,0.00034967758,30,2048
7,902,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.0010986924,0.3870967741935484,0.0009816348,0.00033370426,30,2048
7,902,L2/3-6 intratelencephalic projecting glutamatergic neuron,FMR1,0.000166893,0.9032258064516129,0.000927335,0.00040974608,30,2048
7,902,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.0008867979,0.7096774193548387,0.00093470415,0.0004119429,30,2048
7,903,pvalb GABAergic cortical interneuron,FMR1,0.0008983612,0.16129032258064516,0.0007045408,0.0002592463,30,2048
7,904,lamp5 GABAergic cortical interneuron,FMR1,0.0003900528,0.9032258064516129,0.0025805791,0.0036313792,30,2048
7,905,sst GABAergic cortical interneuron,FMR1,0.012092829,0.8064516129032258,0.017208977,0.010569161,30,2048
7,906,VIP GABAergic cortical interneuron,CREB1,0.00016456842,0.967741935483871,0.00073918107,0.00030661965,30,2048
7,906,VIP GABAergic cortical interneuron,FMR1,0.0007662773,0.5806451612903226,0.0007500529,0.00037528996,30,2048
7,906,VIP GABAergic cortical interneuron,SYN1,0.0008903742,0.3870967741935484,0.0038041195,0.01662543,30,2048
7,908,sst GABAergic cortical interneuron,CREB1,0.0002823472,0.9354838709677419,0.00063189067,0.00028755216,30,2048
7,908,sst GABAergic cortical interneuron,COMT,7.015467e-05,0.967741935483871,0.0006427824,0.000290151,30,2048
7,908,sst GABAergic cortical interneuron,SHANK3,0.0009557605,0.1935483870967742,0.0040967525,0.019264866,30,2048
7,909,L2/3-6 intratelencephalic projecting glutamatergic neuron,HOMER1,0.00041615963,0.6451612903225806,0.0005559067,0.0003598149,30,2048
7,909,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.00034755468,0.7096774193548387,0.0006620804,0.00040878166,30,2048
7,909,L2/3-6 intratelencephalic projecting glutamatergic neuron,FMR1,0.00033432245,0.6774193548387096,0.0005827725,0.00041437315,30,2048
7,909,L2/3-6 intratelencephalic projecting glutamatergic neuron,BDNF,0.00140059,0.12903225806451613,0.0006792943,0.00044537042,30,2048
7,910,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.0299384,0.45161290322580644,0.028901147,0.02220261,30,2048
7,910,L2/3-6 intratelencephalic projecting glutamatergic neuron,FMR1,0.030039847,0.2903225806451613,0.024394548,0.02427306,30,2048
7,911,VIP GABAergic cortical interneuron,CREB1,0.0004387498,1.0,0.07380386,0.044133786,30,2048
7,911,VIP GABAergic cortical interneuron,SHANK3,0.09775156,0.6129032258064516,0.060532115,0.049065474,30,2048
7,912,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.0009966493,0.06451612903225806,0.0005621473,0.0003272642,30,2048
7,912,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.0002874732,0.9354838709677419,0.000641646,0.00035043404,30,2048
7,913,pvalb GABAergic cortical interneuron,SHANK3,0.0029723048,0.5483870967741935,0.0024365068,0.0011078344,30,2048
7,913,pvalb GABAergic cortical interneuron,FMR1,0.0030866861,0.2903225806451613,0.002312861,0.0011362243,30,2048
7,914,microglial cell,NRXN1,7.921457e-05,1.0,0.0016716421,0.0008885869,30,1278
7,914,microglial cell,MEF2C,0.00060242414,0.8387096774193549,0.0017073174,0.00089345017,30,1278
7,914,microglial cell,GRIN2A,0.00012809038,1.0,0.0016651173,0.0008870151,30,1278
7,914,microglial cell,CREB1,0.0011131167,0.7741935483870968,0.0017645995,0.00094412203,30,1278
7,914,microglial cell,COMT,0.0012513995,0.3870967741935484,0.0014299055,0.0011647921,30,1278
7,915,oligodendrocyte,CADM2,4.851818e-05,1.0,0.0011530817,0.0008564405,30,837
7,915,oligodendrocyte,NRXN1,8.2314014e-05,1.0,0.0010397653,0.0008030446,30,837
7,915,oligodendrocyte,NLGN1,0.00022882223,0.967741935483871,0.0011582971,0.0007952439,30,837
7,915,oligodendrocyte,APP,0.00036990643,0.7741935483870968,0.00109695,0.0011409448,30,837
7,915,oligodendrocyte,GRIN2A,0.00021803379,1.0,0.0011282901,0.00076122687,30,837
7,915,oligodendrocyte,MAPT,0.0003836751,0.7096774193548387,0.0011348247,0.0009978776,30,837
7,916,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.0009701252,0.7419354838709677,0.0013250987,0.00075873634,30,2048
7,916,L2/3-6 intratelencephalic projecting glutamatergic neuron,FMR1,0.0010428429,0.7096774193548387,0.0013887306,0.00073621253,30,2048
7,916,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.0013902783,0.41935483870967744,0.001166292,0.0008491622,30,2048
7,918,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.0009521246,0.5483870967741935,0.00085283717,0.0004098992,30,2048
7,918,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.0007703304,0.5806451612903226,0.00068385404,0.00034690028,30,2048
7,918,L2/3-6 intratelencephalic projecting glutamatergic neuron,BDNF,0.0008431673,0.5483870967741935,0.00073574384,0.00038479368,30,2048
7,919,sst GABAergic cortical interneuron,SYN1,0.0006479025,0.6774193548387096,0.0014184773,0.0007704788,30,2048
7,920,oligodendrocyte precursor cell,CADM2,5.555153e-05,1.0,0.001524661,0.0008471918,30,1332
7,920,oligodendrocyte precursor cell,NRXN1,5.5730343e-05,0.967741935483871,0.0014661689,0.0009713753,30,1332
7,920,oligodendrocyte precursor cell,NLGN1,0.00012046099,1.0,0.0013624072,0.00071725814,30,1332
7,920,oligodendrocyte precursor cell,NEGR1,0.0001411438,0.9354838709677419,0.0012723426,0.00074616814,30,1332
7,920,oligodendrocyte precursor cell,TCF4,0.00035715103,0.9354838709677419,0.0013187269,0.0008351824,30,1332
7,920,oligodendrocyte precursor cell,APP,0.00040900707,0.7741935483870968,0.0011202653,0.00083834963,30,1332
7,920,oligodendrocyte precursor cell,SCN1A,0.0005683899,0.8709677419354839,0.0014910817,0.0010310768,30,1332
7,921,lamp5 GABAergic cortical interneuron,CREB1,0.00015872717,0.8709677419354839,0.00045291582,0.0002560594,30,2048
7,922,L2/3-6 intratelencephalic projecting glutamatergic neuron,HOMER1,0.0004361272,0.8709677419354839,0.0505693,0.03819048,30,2048
7,922,L2/3-6 intratelencephalic projecting glutamatergic neuron,CREB1,0.00026911497,0.8064516129032258,0.03726001,0.039483316,30,2048
7,922,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.00073081255,0.7419354838709677,0.055674892,0.03613523,30,2048
7,922,L2/3-6 intratelencephalic projecting glutamatergic neuron,FMR1,0.0007471442,0.5806451612903226,0.0440226,0.038636617,30,2048
7,923,lamp5 GABAergic cortical interneuron,FMR1,0.0018227696,0.7096774193548387,0.005990402,0.0042043435,30,2048
7,923,lamp5 GABAergic cortical interneuron,SYN1,0.0024514794,0.8387096774193549,0.008124175,0.003937124,30,2048
7,924,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.00044429302,0.45161290322580644,0.0007393897,0.0006679876,30,2048
7,924,L2/3-6 intratelencephalic projecting glutamatergic neuron,BDNF,0.0020103455,0.12903225806451613,0.000899748,0.00075802737,30,2048
7,925,sst GABAergic cortical interneuron,BDNF,0.0015865564,0.3870967741935484,0.0011173745,0.0005674074,30,2048
7,926,chandelier pvalb GABAergic cortical interneuron,FMR1,0.0007466078,0.5161290322580645,0.0009486675,0.00045747176,30,2048
7,926,chandelier pvalb GABAergic cortical interneuron,SYN1,0.00071310997,0.8387096774193549,0.0010385752,0.00043991453,30,2048
7,927,oligodendrocyte,CADM2,3.2901764e-05,1.0,0.00357277,0.0022198383,30,1485
7,927,oligodendrocyte,NLGN1,6.2286854e-05,0.967741935483871,0.0025553086,0.0017899112,30,1485
7,927,oligodendrocyte,TCF4,9.572506e-05,0.967741935483871,0.0027038376,0.001731965,30,1485
7,927,oligodendrocyte,APP,0.0002488494,0.9354838709677419,0.0030962846,0.001418026,30,1485
7,928,astrocyte of the cerebral cortex,NRXN1,4.4941902e-05,1.0,0.0013106227,0.00045466548,30,2048
7,928,astrocyte of the cerebral cortex,NEGR1,7.927418e-05,1.0,0.001437978,0.0006756358,30,2048
7,928,astrocyte of the cerebral cortex,TCF4,0.00023138523,0.9354838709677419,0.0013446251,0.00061986165,30,2048
7,928,astrocyte of the cerebral cortex,MAPT,0.00055265427,0.9354838709677419,0.0015367488,0.00064620207,30,2048
7,928,astrocyte of the cerebral cortex,FOXO3,0.0023760796,0.16129032258064516,0.002590265,0.0059862356,30,2048
7,929,sst GABAergic cortical interneuron,CREB1,0.006446779,0.1935483870967742,0.0060248515,0.0011054552,30,2048
7,930,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.0024495125,0.1935483870967742,0.0015782118,0.0008495282,30,2048
7,930,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.00026911497,1.0,0.0014960965,0.00103231,30,2048
7,931,L2/3-6 intratelencephalic projecting glutamatergic neuron,HOMER1,0.002944529,0.8709677419354839,0.013338643,0.021130005,30,2048
7,931,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.004476905,0.6129032258064516,0.011123775,0.008958835,30,2048
7,931,L2/3-6 intratelencephalic projecting glutamatergic neuron,FMR1,0.0054146647,0.4838709677419355,0.008431119,0.007267175,30,2048
7,932,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.0031983852,0.03225806451612903,0.0019084871,0.0008973093,30,2048
7,932,L2/3-6 intratelencephalic projecting glutamatergic neuron,FMR1,0.0016233325,0.6451612903225806,0.0020742675,0.0006925832,30,2048
7,932,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.0018224716,0.45161290322580644,0.0020799101,0.0009832286,30,2048
7,932,L2/3-6 intratelencephalic projecting glutamatergic neuron,BDNF,0.0016232729,0.7419354838709677,0.001986873,0.00073775306,30,2048
7,933,corticothalamic-projecting glutamatergic cortical neuron,SHANK3,0.0026489496,0.2903225806451613,0.0023566585,0.0014290195,30,2048
7,933,corticothalamic-projecting glutamatergic cortical neuron,SYN1,0.0030120015,0.1935483870967742,0.0022326708,0.0013270841,30,2048
7,934,VIP GABAergic cortical interneuron,CREB1,0.00012904406,0.8709677419354839,0.0005408466,0.00034373777,30,2048
7,934,VIP GABAergic cortical interneuron,SHANK3,0.0010988712,0.0967741935483871,0.0005907198,0.0003015265,30,2048
7,935,sst GABAergic cortical interneuron,SHANK3,0.002137661,0.0967741935483871,0.00097512204,0.0006779171,30,2048
7,935,sst GABAergic cortical interneuron,SYN1,0.0014203787,0.45161290322580644,0.001195683,0.0007153515,30,2048
7,936,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.00063729286,0.5483870967741935,0.0007154465,0.00042679702,30,2048
7,936,L2/3-6 intratelencephalic projecting glutamatergic neuron,FMR1,0.00013166666,0.8709677419354839,0.00054645736,0.00040372543,30,2048
7,936,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.0007416606,0.2903225806451613,0.00064237317,0.00039471925,30,2048
7,937,astrocyte of the cerebral cortex,CADM2,7.867813e-06,1.0,0.0008439342,0.00048743765,30,1888
7,937,astrocyte of the cerebral cortex,NRXN1,2.3961067e-05,0.9354838709677419,0.00080729724,0.0003780756,30,1888
7,937,astrocyte of the cerebral cortex,TCF4,0.00014126301,0.967741935483871,0.000997746,0.00052347855,30,1888
7,937,astrocyte of the cerebral cortex,MAPT,0.00023847818,0.9032258064516129,0.0008071363,0.00040142157,30,1888
7,938,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.045364022,0.5483870967741935,0.0373048,0.017789658,30,2048
7,938,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.048763275,0.16129032258064516,0.038188435,0.015395775,30,2048
7,939,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.0024252534,0.7741935483870968,0.0026643714,0.0007592447,30,2048
7,942,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.0031071901,0.3870967741935484,0.0026216528,0.0024836613,30,2048
7,942,L2/3-6 intratelencephalic projecting glutamatergic neuron,FMR1,0.002571106,0.3548387096774194,0.0031492054,0.0032395816,30,2048
7,942,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.00061893463,0.9032258064516129,0.0072303554,0.021957967,30,2048
7,944,VIP GABAergic cortical interneuron,SHANK3,0.004653275,0.03225806451612903,0.002423066,0.0014662475,30,2048
7,945,L2/3-6 intratelencephalic projecting glutamatergic neuron,HOMER1,0.00032520294,0.7419354838709677,0.0019085725,0.004808305,30,2048
7,945,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.0010037422,0.22580645161290322,0.0007324437,0.00052491034,30,2048
7,945,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.0002477169,0.8387096774193549,0.00084231497,0.0006398797,30,2048
7,945,L2/3-6 intratelencephalic projecting glutamatergic neuron,BDNF,0.0011479855,0.12903225806451613,0.0007692476,0.00042599472,30,2048
7,946,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,5.4001808e-05,1.0,0.00043657422,0.00023404005,30,2048
7,946,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.0004029274,0.5483870967741935,0.00045942268,0.00027579625,30,2048
7,947,pvalb GABAergic cortical interneuron,CADM2,2.5629997e-05,1.0,0.0013468484,0.00083969365,30,1060
7,947,pvalb GABAergic cortical interneuron,NLGN1,7.134676e-05,1.0,0.0012100061,0.0005897494,30,1060
7,947,pvalb GABAergic cortical interneuron,NEGR1,0.0001052022,0.967741935483871,0.0013456544,0.0007283757,30,1060
7,947,pvalb GABAergic cortical interneuron,TCF4,0.0002297163,0.9354838709677419,0.0021957299,0.0031762603,30,1060
7,947,pvalb GABAergic cortical interneuron,MEF2C,0.003611207,0.03225806451612903,0.0011746108,0.0006878563,30,1060
7,947,pvalb GABAergic cortical interneuron,GRIN2A,0.00011599064,0.9032258064516129,0.001177301,0.000865996,30,1060
7,947,pvalb GABAergic cortical interneuron,GRIN2B,0.00013577938,0.967741935483871,0.005200261,0.019612579,30,1060
7,947,pvalb GABAergic cortical interneuron,SCN1A,0.00062036514,0.8387096774193549,0.0014282524,0.00082220853,30,1060
7,948,sst GABAergic cortical interneuron,CREB1,0.0002812147,0.7096774193548387,0.0008065939,0.00059187936,30,2048
7,948,sst GABAergic cortical interneuron,SHANK3,0.0009911656,0.2903225806451613,0.0007848839,0.0004834146,30,2048
7,948,sst GABAergic cortical interneuron,SYN1,0.0006710887,0.5161290322580645,0.0007481059,0.00054227415,30,2048
7,949,oligodendrocyte,NRXN1,2.5570393e-05,1.0,0.061954577,0.042275667,30,1307
7,949,oligodendrocyte,NLGN1,7.4625015e-05,0.9354838709677419,0.061397824,0.043253735,30,1307
7,949,oligodendrocyte,TCF4,0.0005327463,0.967741935483871,0.058323223,0.044134326,30,1307
7,949,oligodendrocyte,APP,0.0006489754,0.967741935483871,0.07146652,0.03955893,30,1307
7,949,oligodendrocyte,MAPT,0.00070792437,0.8387096774193549,0.07343476,0.03687764,30,1307
7,949,oligodendrocyte,FOXO3,0.094038606,0.25806451612903225,0.06552012,0.04275412,30,1307
7,949,oligodendrocyte,COMT,0.088060796,0.4838709677419355,0.058065545,0.044833302,30,1307
7,950,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.0012494326,0.8387096774193549,0.0026873588,0.0023864135,30,2048
7,950,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.0013956428,0.7741935483870968,0.002241675,0.0010160718,30,2048
7,951,corticothalamic-projecting glutamatergic cortical neuron,SHANK3,0.092698514,0.5161290322580645,0.05773815,0.045550305,30,2048
7,951,corticothalamic-projecting glutamatergic cortical neuron,SYN1,0.093389094,0.5161290322580645,0.06997586,0.04101803,30,2048
7,952,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.041259587,0.6129032258064516,0.038342737,0.012497401,30,2048
7,952,L2/3-6 intratelencephalic projecting glutamatergic neuron,BDNF,0.038900554,0.7419354838709677,0.035681374,0.014453693,30,2048
7,953,pvalb GABAergic cortical interneuron,SYN1,0.0014035702,0.5483870967741935,0.003259184,0.0042206915,30,2048
7,954,L2/3-6 intratelencephalic projecting glutamatergic neuron,CREB1,8.636713e-05,1.0,0.00078015326,0.00055806193,30,2048
7,954,L2/3-6 intratelencephalic projecting glutamatergic neuron,FMR1,0.0006058812,0.4838709677419355,0.00062512554,0.0005110958,30,2048
7,954,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.00025302172,0.8387096774193549,0.0008982738,0.00054298865,30,2048
7,954,L2/3-6 intratelencephalic projecting glutamatergic neuron,BDNF,0.00068575144,0.8064516129032258,0.0010227938,0.0005542605,30,2048
7,955,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.0017618537,0.12903225806451613,0.0010984719,0.0005174691,30,2048
7,956,L2/3-6 intratelencephalic projecting glutamatergic neuron,FMR1,0.0013615489,0.3548387096774194,0.0011798143,0.00042598374,30,2048
7,957,VIP GABAergic cortical interneuron,SHANK3,0.0008137822,0.5806451612903226,0.0051452615,0.0068185967,30,2048
7,958,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.00020718575,0.8709677419354839,0.000992469,0.00079973706,30,2048
7,958,L2/3-6 intratelencephalic projecting glutamatergic neuron,FMR1,0.00046879053,0.8387096774193549,0.00100439,0.000721571,30,2048
7,959,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.0007907748,0.967741935483871,0.0071797115,0.007456104,30,2048
7,960,VIP GABAergic cortical interneuron,SHANK3,0.0010210276,0.25806451612903225,0.0009028355,0.00046559173,30,2048
7,960,VIP GABAergic cortical interneuron,SYN1,0.00027263165,0.7741935483870968,0.0006916344,0.00039542338,30,2048
7,961,pvalb GABAergic cortical interneuron,CREB1,0.00056779385,0.5483870967741935,0.0023065447,0.004996527,30,2048
7,961,pvalb GABAergic cortical interneuron,FMR1,0.00057548285,0.41935483870967744,0.00113584,0.0030994301,30,2048
7,961,pvalb GABAergic cortical interneuron,SYN1,0.000746727,0.3870967741935484,0.0011522194,0.0029897662,30,2048
7,962,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.0005684495,0.3548387096774194,0.00051160454,0.00024825588,30,2048
7,962,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.0005776882,0.4838709677419355,0.0006114185,0.00037023958,30,2048
7,963,oligodendrocyte,NRXN1,1.2755394e-05,1.0,0.0014646967,0.00090688333,30,1505
7,963,oligodendrocyte,NLGN1,0.00012612343,0.9354838709677419,0.0011070112,0.0005794972,30,1505
