batch_num,cell_idx,cell_type,gene,cosine_distance,p_value,null_mean,null_std,n_null_samples,n_tokens
11,1500,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.00029349327,0.8709677419354839,0.00078791776,0.0003614274,30,2048
11,1501,chandelier pvalb GABAergic cortical interneuron,CREB1,0.0012854934,0.9354838709677419,0.002073425,0.00056780584,30,2048
11,1501,chandelier pvalb GABAergic cortical interneuron,SHANK3,0.0028722882,0.06451612903225806,0.001924477,0.00049833173,30,2048
11,1501,chandelier pvalb GABAergic cortical interneuron,SYN1,0.0027880073,0.0967741935483871,0.0019848605,0.0005264525,30,2048
11,1502,cerebral cortex endothelial cell,SHANK3,0.051360726,0.12903225806451613,0.008523413,0.017131327,30,2048
11,1503,L2/3-6 intratelencephalic projecting glutamatergic neuron,HOMER1,0.00042635202,0.9032258064516129,0.00080269773,0.00034011484,30,2048
11,1503,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.000795722,0.3225806451612903,0.0007137954,0.0003431598,30,2048
11,1503,L2/3-6 intratelencephalic projecting glutamatergic neuron,BDNF,0.0010734797,0.3225806451612903,0.0007612785,0.0003430143,30,2048
11,1504,pvalb GABAergic cortical interneuron,FMR1,0.014737487,0.25806451612903225,0.01070241,0.0059809,30,2048
11,1504,pvalb GABAergic cortical interneuron,SYN1,0.0144611,0.3548387096774194,0.01323248,0.0035489837,30,2048
11,1505,sst GABAergic cortical interneuron,FOXO3,0.00013720989,0.967741935483871,0.033708923,0.038181037,30,2048
11,1505,sst GABAergic cortical interneuron,HOMER1,0.10596198,0.22580645161290322,0.034937717,0.03680056,30,2048
11,1505,sst GABAergic cortical interneuron,COMT,0.10972917,0.03225806451612903,0.043580063,0.04238516,30,2048
11,1506,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.0053148866,0.5806451612903226,0.005038023,0.0021988614,30,2048
11,1506,L2/3-6 intratelencephalic projecting glutamatergic neuron,FMR1,0.007090926,0.2903225806451613,0.010246005,0.027386986,30,2048
11,1507,VIP GABAergic cortical interneuron,CREB1,0.0058671236,0.25806451612903225,0.004435102,0.002237657,30,2048
11,1508,pvalb GABAergic cortical interneuron,SHANK3,0.0043587685,0.06451612903225806,0.0014712692,0.0012576716,30,2048
11,1508,pvalb GABAergic cortical interneuron,FMR1,0.0024151802,0.3870967741935484,0.0020971259,0.0014433538,30,2048
11,1508,pvalb GABAergic cortical interneuron,SYN1,0.0021395087,0.3870967741935484,0.0018907369,0.0013600464,30,2048
11,1509,sst GABAergic cortical interneuron,FOXO3,0.0003362894,0.967741935483871,0.011490903,0.0142213665,30,2048
11,1509,sst GABAergic cortical interneuron,HOMER1,0.00058299303,0.8064516129032258,0.011232762,0.013872325,30,2048
11,1509,sst GABAergic cortical interneuron,CREB1,0.0008094907,0.4838709677419355,0.00983575,0.0131017715,30,2048
11,1510,L2/3-6 intratelencephalic projecting glutamatergic neuron,HOMER1,0.00066268444,0.5806451612903226,0.0010663668,0.0008062495,30,2048
11,1510,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.002300799,0.0967741935483871,0.0012446026,0.0006181547,30,2048
11,1510,L2/3-6 intratelencephalic projecting glutamatergic neuron,FMR1,0.0011492372,0.6774193548387096,0.0013293823,0.0005628363,30,2048
11,1510,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.001940906,0.1935483870967742,0.0011903584,0.00059757056,30,2048
11,1511,L6b glutamatergic cortical neuron,SHANK3,0.0016645193,0.4838709677419355,0.0016881744,0.0010093185,30,2048
11,1512,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.0007753372,0.22580645161290322,0.00063799816,0.00034611035,30,2048
11,1512,L2/3-6 intratelencephalic projecting glutamatergic neuron,FMR1,0.0005239248,0.6774193548387096,0.0007243236,0.0003914636,30,2048
11,1513,L2/3-6 intratelencephalic projecting glutamatergic neuron,HOMER1,0.00011396408,1.0,0.0019711514,0.0015968953,30,2048
11,1513,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.0021290183,0.45161290322580644,0.0024097462,0.0020550278,30,2048
11,1513,L2/3-6 intratelencephalic projecting glutamatergic neuron,FMR1,0.0026251078,0.22580645161290322,0.0022106012,0.0018854082,30,2048
11,1513,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.002712071,0.3225806451612903,0.002395159,0.0023095715,30,2048
