batch_num,cell_idx,cell_type,gene,cosine_distance,p_value,null_mean,null_std,n_null_samples,n_tokens
2,151,lamp5 GABAergic cortical interneuron,SYN1,0.0009531379,0.41935483870967744,0.0009953439,0.00078877044,30,2048
2,152,L5 extratelencephalic projecting glutamatergic cortical neuron,HOMER1,0.00014865398,1.0,0.0008112967,0.0004019639,30,2048
2,152,L5 extratelencephalic projecting glutamatergic cortical neuron,SHANK3,0.0012227893,0.06451612903225806,0.00086111826,0.0004470897,30,2048
2,152,L5 extratelencephalic projecting glutamatergic cortical neuron,SYN1,0.00012022257,1.0,0.0006575902,0.00031904594,30,2048
2,153,lamp5 GABAergic cortical interneuron,SHANK3,0.046144187,0.12903225806451613,0.011184237,0.018246548,30,2048
2,153,lamp5 GABAergic cortical interneuron,FMR1,0.0354231,0.3870967741935484,0.018687882,0.021343706,30,2048
2,153,lamp5 GABAergic cortical interneuron,SYN1,0.0005927086,0.5483870967741935,0.017322076,0.020972535,30,2048
2,154,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.000679791,0.3870967741935484,0.0012507956,0.0025265648,30,2048
2,154,L2/3-6 intratelencephalic projecting glutamatergic neuron,BDNF,0.00039315224,0.967741935483871,0.0021448752,0.005583539,30,2048
2,155,chandelier pvalb GABAergic cortical interneuron,CREB1,0.00044119358,0.7096774193548387,0.022631945,0.023719717,30,2048
2,155,chandelier pvalb GABAergic cortical interneuron,SYN1,0.048901558,0.16129032258064516,0.027712068,0.023869876,30,2048
2,156,L2/3-6 intratelencephalic projecting glutamatergic neuron,CREB1,0.0002478361,0.8387096774193549,0.00057558814,0.0002704655,30,2048
2,156,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.0004657507,0.6129032258064516,0.00055131316,0.00023759705,30,2048
2,156,L2/3-6 intratelencephalic projecting glutamatergic neuron,FMR1,0.0005007982,0.7419354838709677,0.0006411195,0.00026726493,30,2048
2,156,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.0005376339,0.5483870967741935,0.00061507424,0.0002455671,30,2048
2,157,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.0032002926,0.22580645161290322,0.0029950838,0.00051969924,30,2048
2,157,L2/3-6 intratelencephalic projecting glutamatergic neuron,FMR1,0.0026999116,0.5161290322580645,0.0029423614,0.0008464629,30,2048
2,157,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.0029898882,0.5161290322580645,0.0032311678,0.00064211286,30,2048
2,157,L2/3-6 intratelencephalic projecting glutamatergic neuron,BDNF,0.004134476,0.0967741935483871,0.0030525108,0.0007571566,30,2048
2,158,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.0010589361,0.2903225806451613,0.00074421964,0.00038259223,30,2048
2,159,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.0010251999,0.5806451612903226,0.0010313889,0.00045264195,30,2048
2,160,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.0013297796,0.6451612903225806,0.009976159,0.014414526,30,2048
2,161,L2/3-6 intratelencephalic projecting glutamatergic neuron,HOMER1,0.00010162592,1.0,0.023175752,0.006295189,30,2048
2,161,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.0273121,0.16129032258064516,0.02513265,0.0019155889,30,2048
2,161,L2/3-6 intratelencephalic projecting glutamatergic neuron,BDNF,0.022933185,0.7096774193548387,0.024107652,0.004805887,30,2048
2,162,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.03617263,0.1935483870967742,0.028140457,0.017338553,30,2048
2,162,L2/3-6 intratelencephalic projecting glutamatergic neuron,BDNF,0.035648584,0.25806451612903225,0.023123153,0.01759669,30,2048
2,163,oligodendrocyte,CADM2,1.2695789e-05,0.967741935483871,0.0006727755,0.0005048811,30,1169
2,163,oligodendrocyte,NRXN1,1.0073185e-05,1.0,0.0007635275,0.0005663869,30,1169
2,163,oligodendrocyte,NLGN1,5.3286552e-05,0.967741935483871,0.0007095019,0.0005603432,30,1169
2,163,oligodendrocyte,TCF4,8.100271e-05,0.967741935483871,0.00075950625,0.00051447516,30,1169
2,163,oligodendrocyte,APP,0.00014847517,0.8709677419354839,0.0007268508,0.0005216812,30,1169
2,163,oligodendrocyte,MAPT,0.00032901764,0.8064516129032258,0.0006528854,0.0003725077,30,1169
2,164,VIP GABAergic cortical interneuron,SHANK3,0.0010543466,0.12903225806451613,0.00066040555,0.00028385362,30,2048
2,164,VIP GABAergic cortical interneuron,SYN1,0.00048244,0.3870967741935484,0.00053108536,0.0003441182,30,2048
2,165,L2/3-6 intratelencephalic projecting glutamatergic neuron,FMR1,0.00069767237,0.6129032258064516,0.0040782113,0.006091056,30,2048
2,166,L2/3-6 intratelencephalic projecting glutamatergic neuron,HOMER1,0.00013464689,0.9032258064516129,0.0007532835,0.0006916498,30,2048
2,166,L2/3-6 intratelencephalic projecting glutamatergic neuron,FMR1,0.00022679567,0.9354838709677419,0.00076420506,0.00052140496,30,2048
2,166,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.00028854609,0.8709677419354839,0.00063393515,0.00046967884,30,2048
2,167,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.00075757504,0.7741935483870968,0.0010898729,0.00050787925,30,2048
2,167,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.00028270483,0.967741935483871,0.0045986,0.018607415,30,2048
2,167,L2/3-6 intratelencephalic projecting glutamatergic neuron,BDNF,0.0008158684,0.5806451612903226,0.0010357539,0.0006915199,30,2048
2,168,VIP GABAergic cortical interneuron,CREB1,7.2181225e-05,1.0,0.0008398553,0.0004536712,30,2048
2,168,VIP GABAergic cortical interneuron,COMT,0.00014412403,0.8709677419354839,0.0006680389,0.00051169464,30,2048
2,168,VIP GABAergic cortical interneuron,SHANK3,0.0011610985,0.2903225806451613,0.00078034203,0.00063252694,30,2048
2,169,near-projecting glutamatergic cortical neuron,SHANK3,0.0009949207,0.3870967741935484,0.0007840097,0.0003392567,30,2048
2,170,sst GABAergic cortical interneuron,SHANK3,0.0007855892,0.7741935483870968,0.0020306548,0.0022052838,30,2048
2,170,sst GABAergic cortical interneuron,SYN1,0.0020900369,0.5161290322580645,0.00263926,0.0022596149,30,2048
2,171,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.00064980984,0.5161290322580645,0.00089581014,0.00061820785,30,2048
2,172,sst GABAergic cortical interneuron,SHANK3,0.009341896,0.16129032258064516,0.008343216,0.001021372,30,2048
2,173,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.004200816,0.1935483870967742,0.0030920287,0.0012850438,30,2048
2,173,L2/3-6 intratelencephalic projecting glutamatergic neuron,FMR1,0.0022776723,0.7096774193548387,0.003635623,0.0015071281,30,2048
2,175,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.04537213,0.45161290322580644,0.022432793,0.021882048,30,2048
2,176,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.10235989,0.2903225806451613,0.071656466,0.041916505,30,2048
2,176,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.10674924,0.16129032258064516,0.06147475,0.04319841,30,2048
2,177,oligodendrocyte,CADM2,2.4676323e-05,1.0,0.0010950307,0.0008581004,30,1487
2,177,oligodendrocyte,NRXN1,2.9146671e-05,0.9354838709677419,0.0011079232,0.0007828688,30,1487
2,177,oligodendrocyte,NLGN1,4.87566e-05,0.967741935483871,0.005023843,0.019926792,30,1487
2,177,oligodendrocyte,NEGR1,2.8133392e-05,0.967741935483871,0.0011505743,0.0009448953,30,1487
2,177,oligodendrocyte,TCF4,0.00017637014,0.8709677419354839,0.0012126962,0.0010105267,30,1487
2,177,oligodendrocyte,MEF2C,0.00019460917,0.9354838709677419,0.001388822,0.0009474158,30,1487
2,177,oligodendrocyte,APP,0.00030475855,1.0,0.0011919697,0.00067374867,30,1487
2,177,oligodendrocyte,MAPT,0.00032377243,0.967741935483871,0.0014222165,0.00078907993,30,1487
2,177,oligodendrocyte,FOXO3,0.0010104775,0.5161290322580645,0.0013356626,0.0010872113,30,1487
2,177,oligodendrocyte,COMT,0.0010032058,0.45161290322580644,0.0011264881,0.00093271706,30,1487
2,178,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.0018857718,0.9354838709677419,0.0026012382,0.00061285234,30,2048
2,178,L2/3-6 intratelencephalic projecting glutamatergic neuron,FMR1,0.0019195676,0.9354838709677419,0.0025905967,0.0005918555,30,2048
2,179,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.0021375418,0.7096774193548387,0.0057410737,0.005894823,30,2048
2,179,L2/3-6 intratelencephalic projecting glutamatergic neuron,BDNF,0.0046542287,0.45161290322580644,0.0059980433,0.005337114,30,2048
2,180,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.0025730133,0.4838709677419355,0.002679656,0.0024847512,30,2048
2,180,L2/3-6 intratelencephalic projecting glutamatergic neuron,FMR1,0.00026988983,0.9032258064516129,0.002785798,0.0023525981,30,2048
2,180,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.0028705597,0.3225806451612903,0.0025170962,0.0032203135,30,2048
2,181,L2/3-6 intratelencephalic projecting glutamatergic neuron,HOMER1,0.055473447,0.6451612903225806,0.056065254,0.0015826683,30,2048
2,181,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.05577463,0.7096774193548387,0.05678114,0.0021704407,30,2048
2,181,L2/3-6 intratelencephalic projecting glutamatergic neuron,FMR1,0.049889803,1.0,0.056858998,0.001602587,30,2048
2,181,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.059649408,0.03225806451612903,0.05479328,0.004833246,30,2048
2,183,L2/3-6 intratelencephalic projecting glutamatergic neuron,HOMER1,0.008467734,0.22580645161290322,0.00466494,0.0025118897,30,2048
2,183,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.002813816,0.7096774193548387,0.0044691605,0.0023798132,30,2048
2,183,L2/3-6 intratelencephalic projecting glutamatergic neuron,BDNF,0.010256529,0.03225806451612903,0.004926791,0.002049466,30,2048
2,184,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.00075882673,0.5806451612903226,0.0010428051,0.0007244167,30,2048
2,184,L2/3-6 intratelencephalic projecting glutamatergic neuron,BDNF,0.0019138455,0.03225806451612903,0.0009748181,0.000585666,30,2048
2,185,pvalb GABAergic cortical interneuron,SHANK3,0.0025624037,0.22580645161290322,0.0014010251,0.0011182729,30,2048
2,185,pvalb GABAergic cortical interneuron,FMR1,0.00048601627,0.5806451612903226,0.0012069027,0.001064263,30,2048
2,187,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.002836585,0.45161290322580644,0.00252677,0.0008770914,30,2048
2,187,L2/3-6 intratelencephalic projecting glutamatergic neuron,FMR1,0.0027124286,0.4838709677419355,0.0025881073,0.00064144505,30,2048
2,187,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.0024676323,0.8387096774193549,0.0026714285,0.00077277253,30,2048
2,188,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.0018001199,0.25806451612903225,0.0015108745,0.0005495577,30,2048
2,189,astrocyte of the cerebral cortex,FOXO3,0.0009770393,0.5806451612903226,0.0013423323,0.0008903724,30,2048
2,189,astrocyte of the cerebral cortex,CAMK2A,0.00021892786,0.8387096774193549,0.0011980534,0.0007601385,30,2048
2,189,astrocyte of the cerebral cortex,COMT,0.0006173253,0.6774193548387096,0.0011216939,0.00074429903,30,2048
2,189,astrocyte of the cerebral cortex,FMR1,0.0016307235,0.3870967741935484,0.0012079497,0.0006792743,30,2048
2,190,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.004182756,0.6774193548387096,0.0062641622,0.0046966965,30,2048
2,190,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.0057192445,0.3548387096774194,0.006248959,0.0060238955,30,2048
2,190,L2/3-6 intratelencephalic projecting glutamatergic neuron,BDNF,0.0036651492,0.5806451612903226,0.0054941974,0.0039625484,30,2048
2,191,VIP GABAergic cortical interneuron,SYN1,0.019906163,0.8387096774193549,0.020513058,0.000638709,30,2048
2,192,VIP GABAergic cortical interneuron,SHANK3,0.022762835,0.16129032258064516,0.011331018,0.009318074,30,2048
2,194,lamp5 GABAergic cortical interneuron,SHANK3,0.0031936765,0.12903225806451613,0.0016480823,0.0010929217,30,2048
2,195,oligodendrocyte,CADM2,0.00011008978,1.0,0.0012166917,0.0010264871,30,1258
2,195,oligodendrocyte,NRXN1,9.483099e-05,0.967741935483871,0.0011406104,0.0010124467,30,1258
2,195,oligodendrocyte,NLGN1,0.00010251999,0.967741935483871,0.0012195866,0.0009278051,30,1258
2,195,oligodendrocyte,TCF4,0.00013196468,0.9032258064516129,0.0011441032,0.0008604684,30,1258
2,195,oligodendrocyte,APP,0.00015479326,0.8064516129032258,0.0010410626,0.0010045582,30,1258
2,195,oligodendrocyte,GRIN2B,0.0001360774,0.967741935483871,0.0012935102,0.00091560057,30,1258
2,195,oligodendrocyte,CREB1,0.0018098354,0.2903225806451613,0.0013093889,0.0009940607,30,1258
2,195,oligodendrocyte,COMT,0.0006863475,0.7096774193548387,0.001741594,0.0029874214,30,1258
2,195,oligodendrocyte,SHANK3,0.0034929514,0.03225806451612903,0.0012150944,0.0008005072,30,1258
2,196,sst GABAergic cortical interneuron,FMR1,0.0009384155,0.3870967741935484,0.00074477,0.0004894589,30,2048
2,196,sst GABAergic cortical interneuron,SYN1,0.00091701746,0.45161290322580644,0.0007600526,0.0004907696,30,2048
2,198,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.016591787,0.2903225806451613,0.01507493,0.0020748207,30,2048
2,199,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.0010738969,0.41935483870967744,0.0010547221,0.00054407265,30,2048
2,200,oligodendrocyte,CADM2,0.0002283454,0.8387096774193549,0.013665678,0.012602659,30,1923
2,200,oligodendrocyte,NRXN1,3.749132e-05,0.967741935483871,0.015527783,0.012171989,30,1923
2,200,oligodendrocyte,NLGN1,5.877018e-05,1.0,0.019135773,0.014038882,30,1923
2,200,oligodendrocyte,NEGR1,5.930662e-05,1.0,0.01723797,0.015450966,30,1923
2,200,oligodendrocyte,TCF4,0.00013977289,0.967741935483871,0.02248276,0.01313594,30,1923
2,200,oligodendrocyte,APP,0.00029551983,0.7741935483870968,0.016887236,0.016472576,30,1923
2,200,oligodendrocyte,MAPT,0.0002669692,1.0,0.018632552,0.011500167,30,1923
2,200,oligodendrocyte,CREB1,0.025882483,0.16129032258064516,0.016396161,0.0130969435,30,1923
2,201,oligodendrocyte,CADM2,0.000116825104,1.0,0.0012146016,0.0008221916,30,1259
2,201,oligodendrocyte,NRXN1,6.2704086e-05,0.967741935483871,0.0010802627,0.0005167859,30,1259
2,201,oligodendrocyte,NLGN1,0.0003734231,0.9032258064516129,0.0011387031,0.00071973,30,1259
2,201,oligodendrocyte,NEGR1,0.00046920776,0.8709677419354839,0.0033832232,0.011221477,30,1259
2,201,oligodendrocyte,TCF4,0.0006226897,0.967741935483871,0.0014282882,0.0008962396,30,1259
2,201,oligodendrocyte,MEF2C,0.0006606579,0.7419354838709677,0.0010703623,0.0005427806,30,1259
