batch_num,cell_idx,cell_type,gene,cosine_distance,p_value,null_mean,null_std,n_null_samples,n_tokens
4,451,pvalb GABAergic cortical interneuron,FMR1,0.0005980134,0.8064516129032258,0.00105021,0.00047255075,30,2048
4,451,pvalb GABAergic cortical interneuron,SYN1,0.0010321736,0.4838709677419355,0.0009867132,0.0005018166,30,2048
4,452,chandelier pvalb GABAergic cortical interneuron,HOMER1,0.00034832954,1.0,0.0037741999,0.0014839022,30,2048
4,452,chandelier pvalb GABAergic cortical interneuron,SYN1,0.002850294,0.6774193548387096,0.0039614835,0.0023787501,30,2048
4,453,L6b glutamatergic cortical neuron,SHANK3,0.0006709695,0.41935483870967744,0.000739644,0.0005764808,30,2048
4,454,lamp5 GABAergic cortical interneuron,FMR1,0.029146314,0.5161290322580645,0.019652076,0.018683791,30,2048
4,455,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.0009916425,0.3548387096774194,0.00083675183,0.00036409358,30,2048
4,455,L2/3-6 intratelencephalic projecting glutamatergic neuron,BDNF,0.0003039837,0.9354838709677419,0.00090569654,0.0006023717,30,2048
4,456,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.0057941675,0.0967741935483871,0.001274385,0.0017878766,30,2048
4,456,L2/3-6 intratelencephalic projecting glutamatergic neuron,FMR1,0.00056892633,0.5483870967741935,0.0019014557,0.0024844839,30,2048
4,456,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.0006340742,0.5806451612903226,0.002112331,0.002401742,30,2048
4,456,L2/3-6 intratelencephalic projecting glutamatergic neuron,BDNF,0.0009328127,0.1935483870967742,0.0013123155,0.0020600571,30,2048
4,457,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.00085121393,0.3870967741935484,0.0006878376,0.0003257552,30,2048
4,458,sst GABAergic cortical interneuron,SYN1,0.0005893707,0.41935483870967744,0.00048794944,0.00036284138,30,2048
4,459,L2/3-6 intratelencephalic projecting glutamatergic neuron,MAPT,0.0009688139,0.8709677419354839,0.0044896584,0.0056589325,30,2048
