batch_num,cell_idx,cell_type,gene,cosine_distance,p_value,null_mean,null_std,n_null_samples,n_tokens
3,300,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.00036913157,0.967741935483871,0.0014963468,0.0004935208,30,2048
3,300,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.001136899,0.9032258064516129,0.0014420688,0.00046451547,30,2048
3,300,L2/3-6 intratelencephalic projecting glutamatergic neuron,BDNF,0.0002912879,1.0,0.0015223403,0.00036908328,30,2048
3,301,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.0010092854,0.6774193548387096,0.001614664,0.00087445765,30,2048
3,302,sncg GABAergic cortical interneuron,CREB1,0.12998557,0.0967741935483871,0.1269421,0.0023969226,30,2048
3,302,sncg GABAergic cortical interneuron,FMR1,0.12605393,0.5806451612903226,0.1264179,0.0027184556,30,2048
3,302,sncg GABAergic cortical interneuron,SYN1,0.12227583,0.9032258064516129,0.12616386,0.0026547704,30,2048
3,303,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.086722314,0.16129032258064516,0.06689474,0.033224087,30,2048
3,303,L2/3-6 intratelencephalic projecting glutamatergic neuron,FMR1,0.0008493066,0.8387096774193549,0.068739094,0.034149602,30,2048
3,303,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.085959256,0.41935483870967744,0.0629213,0.03759645,30,2048
3,305,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.0014743209,0.06451612903225806,0.00084588927,0.00044431243,30,2048
3,305,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.00020331144,0.8709677419354839,0.00074831845,0.00046356823,30,2048
3,306,VIP GABAergic cortical interneuron,SHANK3,0.0019215345,0.06451612903225806,0.0011090477,0.0003412333,30,2048
3,306,VIP GABAergic cortical interneuron,FMR1,0.0010586381,0.6451612903225806,0.0013040026,0.00035882558,30,2048
3,307,L2/3-6 intratelencephalic projecting glutamatergic neuron,HOMER1,0.0003607273,0.6451612903225806,0.0006158769,0.0003813225,30,2048
