batch_num,cell_idx,cell_type,gene,cosine_distance,p_value,null_mean,null_std,n_null_samples,n_tokens
14,1950,oligodendrocyte,CADM2,6.735325e-05,0.967741935483871,0.026676316,0.00948529,30,1645
14,1950,oligodendrocyte,NLGN1,0.0009675026,0.967741935483871,0.025330178,0.009105205,30,1645
14,1950,oligodendrocyte,TCF4,0.0033077598,0.9354838709677419,0.025065009,0.011128925,30,1645
14,1950,oligodendrocyte,MEF2C,0.0018587708,0.9032258064516129,0.025287071,0.011846542,30,1645
14,1950,oligodendrocyte,APP,0.011662543,0.8709677419354839,0.025811937,0.010732497,30,1645
14,1950,oligodendrocyte,MAPT,0.0153102875,0.7741935483870968,0.024294142,0.011715381,30,1645
14,1950,oligodendrocyte,FOXO3,0.02774316,0.5483870967741935,0.02518143,0.011574902,30,1645
14,1951,pvalb GABAergic cortical interneuron,SYN1,0.0008368492,0.3225806451612903,0.0007125437,0.000320027,30,2048
14,1952,corticothalamic-projecting glutamatergic cortical neuron,SHANK3,0.0007853508,0.3225806451612903,0.0005957981,0.00028199246,30,2048
14,1953,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.0017908812,0.25806451612903225,0.0012742162,0.00095107045,30,2048
14,1953,L2/3-6 intratelencephalic projecting glutamatergic neuron,FMR1,0.0017795563,0.25806451612903225,0.00094030896,0.00077806774,30,2048
14,1954,sst GABAergic cortical interneuron,SHANK3,0.0017043948,0.12903225806451613,0.00078650715,0.00048307594,30,2048
14,1954,sst GABAergic cortical interneuron,SYN1,0.0006170869,0.5161290322580645,0.0007273018,0.00038072706,30,2048
14,1955,L6b glutamatergic cortical neuron,FMR1,0.0004426241,0.6129032258064516,0.00059671205,0.00038116102,30,2048
14,1955,L6b glutamatergic cortical neuron,SYN1,0.00049090385,0.8709677419354839,0.00091570616,0.00042894378,30,2048
14,1956,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.020385325,0.1935483870967742,0.010587063,0.007838221,30,2048
14,1957,microglial cell,CADM2,3.0577183e-05,1.0,0.0065170107,0.0057861097,30,1386
14,1957,microglial cell,NLGN1,7.2062016e-05,0.967741935483871,0.008481031,0.01858059,30,1386
14,1957,microglial cell,NEGR1,0.00013506413,1.0,0.0060662073,0.0055592395,30,1386
14,1957,microglial cell,TCF4,0.001647234,0.9354838709677419,0.004932183,0.005038697,30,1386
14,1957,microglial cell,MEF2C,0.0019342303,0.967741935483871,0.0063098627,0.0051017213,30,1386
14,1957,microglial cell,COMT,0.0036102533,0.5806451612903226,0.0055101733,0.0052366494,30,1386
14,1957,microglial cell,FMR1,0.01336205,0.16129032258064516,0.004923548,0.0047177714,30,1386
14,1959,L6b glutamatergic cortical neuron,SHANK3,0.0017175078,0.22580645161290322,0.0011750361,0.0005679735,30,2048
14,1960,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.0026404858,0.45161290322580644,0.0019703666,0.0009410502,30,2048
14,1960,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.0008395314,0.6129032258064516,0.0015873313,0.0011633843,30,2048
14,1960,L2/3-6 intratelencephalic projecting glutamatergic neuron,BDNF,0.0031125546,0.03225806451612903,0.0017560025,0.0009486533,30,2048
14,1961,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.002249837,0.5806451612903226,0.0031294923,0.003385762,30,2048
14,1961,L2/3-6 intratelencephalic projecting glutamatergic neuron,FMR1,0.0008838177,0.8064516129032258,0.0038371007,0.0027504943,30,2048
14,1961,L2/3-6 intratelencephalic projecting glutamatergic neuron,BDNF,0.0027351975,0.3225806451612903,0.0029422303,0.0025487414,30,2048
14,1962,L2/3-6 intratelencephalic projecting glutamatergic neuron,HOMER1,0.00042778254,0.8064516129032258,0.0008165578,0.0005432214,30,2048
14,1962,L2/3-6 intratelencephalic projecting glutamatergic neuron,CREB1,0.000121712685,0.9032258064516129,0.0005561948,0.00031748452,30,2048
14,1962,L2/3-6 intratelencephalic projecting glutamatergic neuron,BDNF,0.0008601546,0.25806451612903225,0.00073477626,0.0003421421,30,2048
14,1963,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.0019700527,0.41935483870967744,0.0025686643,0.0021813053,30,2048
14,1963,L2/3-6 intratelencephalic projecting glutamatergic neuron,BDNF,0.0013244748,0.6129032258064516,0.0017128427,0.0011857126,30,2048
14,1964,sst GABAergic cortical interneuron,FMR1,0.001347661,0.3548387096774194,0.00096240046,0.0006842858,30,2048
14,1965,caudal ganglionic eminence derived cortical interneuron,FMR1,0.0008624196,0.3225806451612903,0.0006540616,0.00039827568,30,2048
14,1966,oligodendrocyte precursor cell,CADM2,0.00025975704,0.8064516129032258,0.0010909517,0.00093140156,30,1359
14,1966,oligodendrocyte precursor cell,NRXN1,0.00012886524,0.967741935483871,0.0014913062,0.0009511101,30,1359
14,1966,oligodendrocyte precursor cell,NLGN1,0.0001142025,0.9032258064516129,0.0014809449,0.0018202616,30,1359
14,1966,oligodendrocyte precursor cell,NEGR1,0.00010639429,0.9354838709677419,0.0014847219,0.00094589713,30,1359
14,1966,oligodendrocyte precursor cell,TCF4,0.00022876263,0.8064516129032258,0.0013664027,0.00089719606,30,1359
