batch_num,cell_idx,cell_type,gene,cosine_distance,p_value,null_mean,null_std,n_null_samples,n_tokens
5,600,L2/3-6 intratelencephalic projecting glutamatergic neuron,FMR1,0.0057331324,0.5806451612903226,0.010756633,0.013103399,30,2048
5,600,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.005994439,0.6129032258064516,0.009870009,0.0118140895,30,2048
5,601,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.061323702,0.0967741935483871,0.03955237,0.026678594,30,2048
5,601,L2/3-6 intratelencephalic projecting glutamatergic neuron,FMR1,0.0019560456,0.6451612903225806,0.027216015,0.02830539,30,2048
5,601,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.0139712095,0.4838709677419355,0.029448003,0.028871784,30,2048
5,602,sncg GABAergic cortical interneuron,CREB1,0.00045478344,0.7741935483870968,0.010392457,0.013518186,30,2048
5,602,sncg GABAergic cortical interneuron,SHANK3,0.031236649,0.0967741935483871,0.009211479,0.017647475,30,2048
5,602,sncg GABAergic cortical interneuron,SYN1,0.028699934,0.3225806451612903,0.00986051,0.013914138,30,2048
5,603,L2/3-6 intratelencephalic projecting glutamatergic neuron,HOMER1,0.016011298,0.0967741935483871,0.007949748,0.0072582215,30,2048
5,603,L2/3-6 intratelencephalic projecting glutamatergic neuron,FMR1,0.008084297,0.45161290322580644,0.0065215705,0.003911677,30,2048
5,603,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.008635342,0.41935483870967744,0.00899023,0.0040593157,30,2048
5,604,L2/3-6 intratelencephalic projecting glutamatergic neuron,SHANK3,0.015035391,0.6129032258064516,0.016227059,0.013502932,30,2048
5,604,L2/3-6 intratelencephalic projecting glutamatergic neuron,SYN1,0.00025856495,0.7096774193548387,0.01181606,0.014224753,30,2048
5,604,L2/3-6 intratelencephalic projecting glutamatergic neuron,BDNF,0.03053689,0.16129032258064516,0.013975589,0.014439336,30,2048
5,605,pvalb GABAergic cortical interneuron,SHANK3,0.0072567463,0.16129032258064516,0.0059980294,0.001879224,30,2048
5,606,L2/3-6 intratelencephalic projecting glutamatergic neuron,HOMER1,0.00036644936,0.8064516129032258,0.0012812654,0.000899737,30,2048
5,606,L2/3-6 intratelencephalic projecting glutamatergic neuron,BDNF,0.0026545525,0.06451612903225806,0.0011719943,0.0007940476,30,2048
5,607,microglial cell,CADM2,8.624792e-05,0.9354838709677419,0.0026071966,0.0020445304,30,1865
5,607,microglial cell,NLGN1,3.5345554e-05,0.967741935483871,0.0029699008,0.0023790146,30,1865
5,607,microglial cell,NEGR1,3.951788e-05,1.0,0.0035304567,0.0019360106,30,1865
5,607,microglial cell,TCF4,7.992983e-05,0.9354838709677419,0.0040961923,0.0027127112,30,1865
5,607,microglial cell,MEF2C,0.00014305115,0.9032258064516129,0.0043162405,0.0019196735,30,1865
5,607,microglial cell,FOXO3,0.0038547516,0.5161290322580645,0.003469024,0.0022006314,30,1865
5,607,microglial cell,SYN1,0.0062887073,0.0967741935483871,0.0035651505,0.001939329,30,1865
5,608,astrocyte of the cerebral cortex,CADM2,1.2278557e-05,1.0,0.001305143,0.00036177805,30,1886
